1129204886 2005.10.13 R33-M0-NC I:J18 U11 2005-10-13-05.01.26.580525 R33-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204901 2005.10.13 R66-M1-N4 I:J18 U11 2005-10-13-05.01.41.765566 R66-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204901 2005.10.13 R66-M1-N4 I:J18 U01 2005-10-13-05.01.41.913739 R66-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204902 2005.10.13 R66-M0-N0 I:J18 U11 2005-10-13-05.01.42.041197 R66-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204902 2005.10.13 R66-M0-N0 I:J18 U01 2005-10-13-05.01.42.153555 R66-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204902 2005.10.13 R24-M1-N4 I:J18 U11 2005-10-13-05.01.42.262072 R24-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204902 2005.10.13 R24-M1-N4 I:J18 U01 2005-10-13-05.01.42.370414 R24-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204902 2005.10.13 R66-M1-N8 I:J18 U11 2005-10-13-05.01.42.489116 R66-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204902 2005.10.13 R66-M1-N8 I:J18 U01 2005-10-13-05.01.42.600055 R66-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204902 2005.10.13 R24-M1-N8 I:J18 U11 2005-10-13-05.01.42.704865 R24-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204902 2005.10.13 R24-M1-N8 I:J18 U01 2005-10-13-05.01.42.813503 R24-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204902 2005.10.13 R52-M1-N8 I:J18 U11 2005-10-13-05.01.42.932170 R52-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204903 2005.10.13 R52-M1-N8 I:J18 U01 2005-10-13-05.01.43.227965 R52-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204903 2005.10.13 R52-M1-NC I:J18 U11 2005-10-13-05.01.43.388942 R52-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204903 2005.10.13 R52-M1-NC I:J18 U01 2005-10-13-05.01.43.549899 R52-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204903 2005.10.13 R56-M1-N8 I:J18 U11 2005-10-13-05.01.43.663260 R56-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204903 2005.10.13 R56-M1-N8 I:J18 U01 2005-10-13-05.01.43.776666 R56-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204903 2005.10.13 R50-M1-NC I:J18 U11 2005-10-13-05.01.43.890689 R50-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204904 2005.10.13 R50-M1-NC I:J18 U01 2005-10-13-05.01.44.003337 R50-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204904 2005.10.13 R63-M1-N8 I:J18 U11 2005-10-13-05.01.44.122361 R63-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204904 2005.10.13 R63-M1-N8 I:J18 U01 2005-10-13-05.01.44.230850 R63-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204904 2005.10.13 R65-M1-N4 I:J18 U11 2005-10-13-05.01.44.345499 R65-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204904 2005.10.13 R65-M1-N4 I:J18 U01 2005-10-13-05.01.44.466083 R65-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204904 2005.10.13 R47-M0-N0 I:J18 U11 2005-10-13-05.01.44.572221 R47-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204904 2005.10.13 R47-M0-N0 I:J18 U01 2005-10-13-05.01.44.679298 R47-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204904 2005.10.13 R21-M1-N0 I:J18 U11 2005-10-13-05.01.44.805014 R21-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204904 2005.10.13 R21-M1-N0 I:J18 U01 2005-10-13-05.01.44.901665 R21-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204905 2005.10.13 R52-M1-N4 I:J18 U11 2005-10-13-05.01.45.008441 R52-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204905 2005.10.13 R52-M1-N4 I:J18 U01 2005-10-13-05.01.45.116098 R52-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204905 2005.10.13 R36-M1-N0 I:J18 U11 2005-10-13-05.01.45.235054 R36-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204905 2005.10.13 R36-M1-N0 I:J18 U01 2005-10-13-05.01.45.342658 R36-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204905 2005.10.13 R41-M1-N8 I:J18 U11 2005-10-13-05.01.45.465684 R41-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204905 2005.10.13 R41-M1-N8 I:J18 U01 2005-10-13-05.01.45.558085 R41-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204905 2005.10.13 R63-M0-N4 I:J18 U11 2005-10-13-05.01.45.666153 R63-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204905 2005.10.13 R63-M0-N4 I:J18 U01 2005-10-13-05.01.45.779660 R63-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204905 2005.10.13 R66-M0-NC I:J18 U11 2005-10-13-05.01.45.899188 R66-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204906 2005.10.13 R66-M0-NC I:J18 U01 2005-10-13-05.01.46.007614 R66-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204906 2005.10.13 R66-M0-N4 I:J18 U11 2005-10-13-05.01.46.126592 R66-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204906 2005.10.13 R66-M0-N4 I:J18 U01 2005-10-13-05.01.46.245973 R66-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204906 2005.10.13 R66-M1-N0 I:J18 U11 2005-10-13-05.01.46.372889 R66-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204906 2005.10.13 R66-M1-N0 I:J18 U01 2005-10-13-05.01.46.493741 R66-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204906 2005.10.13 R55-M1-N8 I:J18 U11 2005-10-13-05.01.46.607130 R55-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204906 2005.10.13 R55-M1-N8 I:J18 U01 2005-10-13-05.01.46.716814 R55-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204906 2005.10.13 R43-M0-N8 I:J18 U11 2005-10-13-05.01.46.833761 R43-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204906 2005.10.13 R43-M0-N8 I:J18 U01 2005-10-13-05.01.46.944146 R43-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R64-M1-NC I:J18 U11 2005-10-13-05.01.47.112049 R64-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R64-M1-NC I:J18 U01 2005-10-13-05.01.47.217148 R64-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R31-M1-N8 I:J18 U11 2005-10-13-05.01.47.320219 R31-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R31-M1-N8 I:J18 U01 2005-10-13-05.01.47.416451 R31-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R43-M0-N4 I:J18 U11 2005-10-13-05.01.47.518235 R43-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R43-M0-N4 I:J18 U01 2005-10-13-05.01.47.619499 R43-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R66-M1-NC I:J18 U11 2005-10-13-05.01.47.710463 R66-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R66-M1-NC I:J18 U01 2005-10-13-05.01.47.806279 R66-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R31-M1-N4 I:J18 U11 2005-10-13-05.01.47.899119 R31-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204907 2005.10.13 R31-M1-N4 I:J18 U01 2005-10-13-05.01.47.997444 R31-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204908 2005.10.13 R57-M0-N4 I:J18 U11 2005-10-13-05.01.48.263785 R57-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204908 2005.10.13 R57-M0-N4 I:J18 U01 2005-10-13-05.01.48.430507 R57-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204908 2005.10.13 R33-M0-N4 I:J18 U11 2005-10-13-05.01.48.568120 R33-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204908 2005.10.13 R33-M0-N4 I:J18 U01 2005-10-13-05.01.48.660600 R33-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204908 2005.10.13 R34-M0-N4 I:J18 U11 2005-10-13-05.01.48.753746 R34-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204908 2005.10.13 R34-M0-N4 I:J18 U01 2005-10-13-05.01.48.843807 R34-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204908 2005.10.13 R34-M0-N0 I:J18 U11 2005-10-13-05.01.48.936912 R34-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204909 2005.10.13 R34-M0-N0 I:J18 U01 2005-10-13-05.01.49.024923 R34-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204909 2005.10.13 R34-M0-N8 I:J18 U11 2005-10-13-05.01.49.127364 R34-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204909 2005.10.13 R34-M0-N8 I:J18 U01 2005-10-13-05.01.49.239382 R34-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204909 2005.10.13 R33-M0-N8 I:J18 U11 2005-10-13-05.01.49.337198 R33-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204909 2005.10.13 R33-M0-N8 I:J18 U01 2005-10-13-05.01.49.459946 R33-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204909 2005.10.13 R23-M1-NC I:J18 U11 2005-10-13-05.01.49.610627 R23-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204909 2005.10.13 R23-M1-NC I:J18 U01 2005-10-13-05.01.49.699412 R23-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204909 2005.10.13 R57-M1-N4 I:J18 U11 2005-10-13-05.01.49.798651 R57-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204909 2005.10.13 R57-M1-N4 I:J18 U01 2005-10-13-05.01.49.902505 R57-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R57-M0-N0 I:J18 U11 2005-10-13-05.01.50.001959 R57-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R57-M0-N0 I:J18 U01 2005-10-13-05.01.50.104024 R57-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R25-M0-N8 I:J18 U11 2005-10-13-05.01.50.218937 R25-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R25-M0-N8 I:J18 U01 2005-10-13-05.01.50.326519 R25-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R57-M0-NC I:J18 U11 2005-10-13-05.01.50.457067 R57-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R57-M0-NC I:J18 U01 2005-10-13-05.01.50.541792 R57-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R57-M1-N0 I:J18 U11 2005-10-13-05.01.50.665069 R57-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R57-M1-N0 I:J18 U01 2005-10-13-05.01.50.763748 R57-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R42-M0-N8 I:J18 U11 2005-10-13-05.01.50.870405 R42-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204910 2005.10.13 R42-M0-N8 I:J18 U01 2005-10-13-05.01.50.978094 R42-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204911 2005.10.13 R25-M0-NC I:J18 U11 2005-10-13-05.01.51.100574 R25-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204911 2005.10.13 R25-M0-NC I:J18 U01 2005-10-13-05.01.51.193922 R25-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204911 2005.10.13 R52-M0-N4 I:J18 U11 2005-10-13-05.01.51.306279 R52-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204911 2005.10.13 R52-M0-N4 I:J18 U01 2005-10-13-05.01.51.408216 R52-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204911 2005.10.13 R25-M1-N4 I:J18 U11 2005-10-13-05.01.51.516812 R25-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204911 2005.10.13 R25-M1-N4 I:J18 U01 2005-10-13-05.01.51.618102 R25-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204911 2005.10.13 R57-M1-NC I:J18 U11 2005-10-13-05.01.51.719486 R57-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204911 2005.10.13 R57-M1-NC I:J18 U01 2005-10-13-05.01.51.821322 R57-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204911 2005.10.13 R43-M0-N0 I:J18 U11 2005-10-13-05.01.51.952932 R43-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204912 2005.10.13 R43-M0-N0 I:J18 U01 2005-10-13-05.01.52.042210 R43-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204912 2005.10.13 R52-M0-N8 I:J18 U11 2005-10-13-05.01.52.224925 R52-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204912 2005.10.13 R52-M0-N8 I:J18 U01 2005-10-13-05.01.52.310073 R52-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204912 2005.10.13 R47-M0-NC I:J18 U11 2005-10-13-05.01.52.439582 R47-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204912 2005.10.13 R47-M0-NC I:J18 U01 2005-10-13-05.01.52.557697 R47-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
